Segment ID,Child ID,Classification
5121,013,1
5122,013,1
5123,013,1
5124,013,1
5125,013,1
5126,013,1
5127,013,1
5128,013,1
5129,013,1
5130,013,1
5131,013,1
5132,013,1
5133,013,1
5134,013,1
5135,013,1
5136,013,1
5137,013,1
5138,013,1
5139,013,1
5140,013,1
5141,013,1
5142,013,1
5143,013,1
5144,013,1
5145,013,1
5146,013,1
5147,013,1
5148,013,1
5149,013,1
5150,013,1
5151,013,1
5152,013,1
5153,013,1
5154,013,1
5155,013,1
5156,013,1
5157,013,1
5158,013,1
5159,013,1
5160,013,1
5161,013,1
5162,013,1
5163,013,1
5164,013,1
5165,013,1
5166,013,1
5167,013,1
5168,013,1
5169,013,1
5170,013,1
5171,013,1
5172,013,1
5173,013,1
5174,013,1
5175,013,1
5176,013,1
5177,013,1
5178,013,1
5179,013,1
5180,013,1
5181,013,1
5182,013,1
5183,013,1
5184,013,1
5185,013,1
5186,013,1
5187,013,1
5188,013,1
5189,013,1
5190,013,1
5191,013,1
5192,013,1
5193,013,1
5194,013,1
5195,013,1
5196,013,1
5197,013,1
5198,013,1
5199,013,1
5200,013,1
5201,013,1
5202,013,1
5203,013,1
5204,013,1
5205,013,1
5206,013,1
5207,013,1
5208,013,1
5209,013,1
5210,013,1
5211,013,1
5212,013,1
5213,013,1
5214,013,1
5215,013,1
5216,013,1
5217,013,1
5218,013,1
5219,013,1
5220,013,1
5221,013,1
5222,013,1
5223,013,1
5224,013,1
5225,013,1
5226,013,1
5227,013,1
5228,013,1
5229,013,1
5230,013,1
5231,013,1
5232,013,1
5233,013,1
5234,013,1
5235,013,1
5236,013,1
5237,013,1
5238,013,1
5239,013,1
5240,013,1
5241,013,1
5242,013,1
5243,013,1
5244,013,1
5245,013,1
5246,013,1
5247,013,1
5248,013,1
5249,013,1
5250,013,1
5251,013,1
5252,013,1
5253,013,1
5254,013,1
5255,013,1
5256,013,1
5257,013,1
5258,013,1
5259,013,1
5260,013,1
5261,013,1
5262,013,1
5263,013,1
5264,013,1
5265,013,1
5266,013,1
5267,013,1
5268,013,1
5269,013,1
5270,013,1
5271,013,1
5272,013,1
5273,013,1
5274,013,1
5275,013,1
5276,013,1
5277,013,1
5278,013,1
5279,013,1
5280,013,1
5281,013,1
5282,013,1
5283,013,1
5284,013,1
5285,013,1
5286,013,1
5287,013,1
5288,013,1
5289,013,1
5290,013,1
5291,013,1
5292,013,1
5293,013,1
5294,013,1
5295,013,1
5296,013,1
5297,013,1
5298,013,1
5299,013,1
5300,013,1
5301,013,1
5302,013,1
5303,013,1
5304,013,1
5305,013,1
5306,013,1
5307,013,1
5308,013,1
5309,013,1
5310,013,1
5311,013,1
5312,013,1
5313,013,1
5314,013,1
5315,013,1
5316,013,1
5317,013,1
5318,013,1
5319,013,1
5320,013,1
5321,013,1
5322,013,1
5323,013,1
5324,013,1
5325,013,1
5326,013,1
5327,013,1
5328,013,1
5329,013,1
5330,013,1
5331,013,1
5332,013,1
5333,013,1
5334,013,1
5335,013,1
5336,013,1
5337,013,1
5338,013,1
5339,013,1
5340,013,1
5341,013,1
5342,013,1
5343,013,1
5344,013,1
5345,013,1
5346,013,1
5347,013,1
5348,013,1
5349,013,1
5350,013,1
5351,013,1
5352,013,1
5353,013,1
5354,013,1
5355,013,1
5356,013,1
5357,013,1
5358,013,1
5359,013,1
5360,013,1
5361,013,1
5362,013,1
5363,013,1
5364,013,1
5365,013,1
5366,013,1
5367,013,1
5368,013,1
5369,013,1
5370,013,1
5371,013,1
5372,013,1
5373,013,1
5374,013,1
5375,013,1
5376,013,1
5377,013,1
5378,013,1
5379,013,1
5380,013,1
5381,013,1
5382,013,1
5383,013,1
5384,013,1
5385,013,1
5386,013,1
5387,013,1
5388,013,1
5389,013,1
5390,013,1
5391,013,1
5392,013,1
5393,013,1
5394,014,0
5395,014,0
5396,014,0
5397,014,0
5398,014,0
5399,014,0
5400,014,0
5401,014,0
5402,014,0
5403,014,0
5404,014,0
5405,014,0
5406,014,0
5407,014,0
5408,014,0
5409,014,0
5410,014,0
5411,014,0
5412,014,0
5413,014,0
5414,014,0
5415,014,0
5416,014,0
5417,014,0
5418,014,0
5419,014,0
5420,014,0
5421,014,0
5422,014,0
5423,014,0
5424,014,0
5425,014,0
5426,014,0
5427,014,0
5428,014,0
5429,014,0
5430,014,0
5431,014,0
5432,014,0
5433,014,0
5434,014,0
5435,014,0
5436,014,0
5437,014,0
5438,014,0
5439,014,0
5440,014,0
5441,014,0
5442,014,0
5443,014,0
5444,014,0
5445,014,0
5446,014,0
5447,014,0
5448,014,0
5449,014,0
5450,014,0
5451,014,0
5452,014,0
5453,014,0
5454,014,0
5455,014,0
5456,014,0
5457,014,0
5458,014,0
5459,014,0
5460,014,0
5461,014,0
5462,014,0
5463,014,0
5464,014,0
5465,014,0
5466,014,0
5467,014,0
5468,014,0
5469,014,0
5470,014,0
5471,014,0
5472,014,0
5473,014,0
5474,014,0
5475,014,0
5476,014,0
5477,014,0
5478,014,0
5479,014,0
5480,014,0
5481,014,0
5482,014,0
5483,014,0
5484,014,0
5485,014,0
5486,014,0
5487,014,0
5488,014,0
5489,014,0
5490,014,0
5491,014,0
5492,014,0
5493,014,0
5494,014,0
5495,014,0
5496,014,0
5497,014,0
5498,014,0
5499,014,0
5500,014,0
5501,014,0
5502,014,0
5503,014,0
5504,014,0
5505,014,0
5506,014,0
5507,014,0
5508,014,0
5509,014,0
5510,014,0
5511,014,0
5512,014,0
5513,014,0
5514,014,0
5515,014,0
5516,014,0
5517,014,0
5518,014,0
5519,014,0
5520,014,0
5521,014,0
5522,014,0
5523,014,0
5524,014,0
5525,014,0
5526,014,0
5527,014,0
5528,014,0
5529,014,0
5530,014,0
5531,014,0
5532,014,0
5533,014,0
5534,014,0
5535,014,0
5536,014,0
5537,014,0
5538,014,0
5539,014,0
5540,014,0
5541,014,0
5542,014,0
5543,014,0
5544,014,0
5545,014,0
5546,014,0
5547,014,0
5548,014,0
5549,014,0
5550,014,0
5551,014,0
5552,014,0
5553,014,0
5554,014,0
5555,014,0
5556,014,0
5557,014,0
5558,014,0
5559,014,0
5560,014,0
5561,014,0
5562,014,0
5563,014,0
5564,014,0
5565,014,0
5566,014,0
5567,014,0
5568,014,0
5569,014,0
5570,014,0
5571,014,0
5572,014,0
5573,014,0
5574,014,0
5575,014,0
5576,014,0
5577,014,0
5578,014,0
5579,014,0
5580,014,0
5581,014,0
5582,014,0
5583,014,0
5584,014,0
5585,014,0
5586,014,0
5587,014,0
5588,014,0
5589,014,0
5590,014,0
5591,014,0
5592,014,0
5593,014,0
5594,014,0
5595,014,0
5596,014,0
5597,014,0
5598,014,0
5599,014,0
5600,014,0
5601,014,0
5602,014,0
5603,014,0
5604,014,0
5605,014,0
5606,014,0
5607,014,0
5608,014,0
5609,014,0
5610,014,0
5611,014,0
5612,014,0
5613,014,0
5614,014,0
5615,014,0
5616,014,0
5617,014,0
5618,014,0
5619,014,0
5620,014,0
5621,014,0
5622,014,0
5623,014,0
5624,014,0
5625,014,0
5626,014,0
5627,014,0
5628,014,0
5629,014,0
5630,014,0
5631,014,0
5632,014,0
5633,014,0
5634,014,0
5635,014,0
5636,014,0
5637,014,0
5638,014,0
5639,014,0
5640,014,0
5641,014,0
5642,014,0
5643,014,0
5644,014,0
5645,014,0
5646,014,0
5647,014,0
5648,014,0
5649,014,0
5650,014,0
5651,014,0
5652,014,0
5653,014,0
5654,014,0
5655,014,0
5656,014,0
5657,014,0
5658,014,0
5659,014,0
5660,014,0
5661,014,0
5662,014,0
5663,014,0
5664,014,0
5665,014,0
5666,014,0
5667,014,0
5668,014,0
5669,014,0
5670,014,0
5671,014,0
5672,014,0
5673,014,0
5674,014,0
5675,014,0
5676,014,0
5677,014,0
5678,014,0
5679,014,0
5680,014,0
5681,014,0
5682,014,0
5683,014,0
5684,014,0
5685,014,0
5686,014,0
5687,014,0
5688,014,0
5689,014,0
5690,014,0
5691,014,0
5692,014,0
5693,014,0
5694,014,0
5695,014,0
5696,014,0
5697,014,0
5698,014,0
5699,014,0
5700,014,0
5701,014,0
5702,014,0
5703,014,0
5704,014,0
5705,014,0
5706,014,0
5707,014,0
5708,014,0
5709,014,0
5710,014,0
5711,014,0
5712,014,0
5713,014,0
5714,014,0
5715,014,0
5716,014,0
5717,014,0
5718,014,0
5719,014,0
5720,014,0
5721,014,0
5722,014,0
5723,014,0
5724,014,0
5725,014,0
5726,014,0
5727,014,0
5728,014,0
5729,014,0
5730,014,0
5731,014,0
5732,014,0
5733,014,0
5734,014,0
5735,014,0
5736,014,0
5737,014,0
5738,014,0
5739,014,0
5740,014,0
5741,014,0
5742,014,0
5743,014,0
5744,014,0
5745,014,0
5746,014,0
5747,014,0
5748,014,0
5749,014,0
5750,014,0
5751,014,0
5752,014,0
5753,014,0
5754,014,0
5755,014,0
5756,014,0
5757,014,0
5758,014,0
5759,014,0
5760,014,0
5761,014,0
5762,014,0
5763,014,0
5764,014,0
5765,014,0
5766,014,0
5767,014,0
5768,014,0
5769,014,0
5770,014,0
5771,014,0
5772,014,0
5773,014,0
5774,014,0
5775,014,0
5776,014,0
5777,014,0
5778,014,0
5779,014,0
5780,014,0
5781,014,0
5782,014,0
5783,014,0
5784,014,0
5785,014,0
5786,014,0
5787,014,0
5788,014,0
5789,014,0
5790,014,0
5791,014,0
5792,014,0
5793,014,0
5794,014,0
5795,014,0
5796,014,0
5797,014,0
5798,014,0
5799,014,0
5800,014,0
5801,014,0
5802,014,0
5803,014,0
5804,014,0
5805,014,0
5806,014,0
5807,014,0
5808,014,0
5809,014,0
5810,014,0
5811,014,0
5812,014,0
5813,014,0
5814,014,0
5815,014,0
5816,014,0
5817,014,0
5818,014,0
5819,014,0
5820,014,0
5821,014,0
5822,014,0
5823,014,0
5824,014,0
5825,014,0
5826,014,0
5827,014,0
5828,014,0
5829,014,0
5830,014,0
5831,014,0
5832,014,0
5833,014,0
5834,014,0
5835,014,0
5836,014,0
5837,014,0
5838,014,0
5839,014,0
5840,014,0
5841,014,0
5842,014,0
5843,014,0
5844,014,0
5845,014,0
5846,014,0
5847,014,0
5848,014,0
5849,014,0
5850,014,0
5851,014,0
5852,014,0
5853,014,0
5854,014,0
5855,014,0
5856,014,0
5857,014,0
5858,014,0
5859,014,0
5860,014,0
5861,014,0
5862,014,0
5863,014,0
5864,014,0
5865,014,0
5866,014,0
5867,014,0
5868,014,0
5869,014,0
5870,014,0
5871,014,0
5872,014,0
5873,015,1
5874,015,1
5875,015,1
5876,015,1
5877,015,1
5878,015,1
5879,015,1
5880,015,1
5881,015,1
5882,015,1
5883,015,1
5884,015,1
5885,015,1
5886,015,1
5887,015,1
5888,015,1
5889,015,1
5890,015,1
5891,015,1
5892,015,1
5893,015,1
5894,015,1
5895,015,1
5896,015,1
5897,015,1
5898,015,1
5899,015,1
5900,015,1
5901,015,1
5902,015,1
5903,015,1
5904,015,1
5905,015,1
5906,015,1
5907,015,1
5908,015,1
5909,015,1
5910,015,1
5911,015,1
5912,015,1
5913,015,1
5914,015,1
5915,015,1
5916,015,1
5917,015,1
5918,015,1
5919,015,1
5920,015,1
5921,015,1
5922,015,1
5923,015,1
5924,015,1
5925,015,1
5926,015,1
5927,015,1
5928,015,1
5929,015,1
5930,015,1
5931,015,1
5932,015,1
5933,015,1
5934,015,1
5935,015,1
5936,015,1
5937,015,1
5938,015,1
5939,015,1
5940,015,1
5941,015,1
5942,015,1
5943,015,1
5944,015,1
5945,015,1
5946,015,1
5947,015,1
5948,015,1
5949,015,1
5950,015,1
5951,015,1
5952,015,1
5953,015,1
5954,015,1
5955,015,1
5956,015,1
5957,015,1
5958,015,1
5959,015,1
5960,015,1
5961,015,1
5962,015,1
5963,015,1
5964,015,1
5965,015,1
5966,015,1
5967,015,1
5968,015,1
5969,015,1
5970,015,1
5971,015,1
5972,015,1
5973,015,1
5974,015,1
5975,015,1
5976,015,1
5977,015,1
5978,015,1
5979,015,1
5980,015,1
5981,015,1
5982,015,1
5983,015,1
5984,015,1
5985,015,1
5986,015,1
5987,015,1
5988,015,1
5989,015,1
5990,015,1
5991,015,1
5992,015,1
5993,015,1
5994,015,1
5995,015,1
5996,015,1
5997,015,1
5998,015,1
5999,015,1
6000,015,1
6001,015,1
6002,015,1
6003,015,1
6004,015,1
6005,015,1
6006,015,1
6007,015,1
6008,015,1
6009,015,1
6010,015,1
6011,015,1
6012,015,1
6013,015,1
6014,015,1
6015,015,1
6016,015,1
6017,015,1
6018,015,1
6019,015,1
6020,015,1
6021,015,1
6022,015,1
6023,015,1
6024,015,1
6025,015,1
6026,015,1
6027,015,1
6028,015,1
6029,015,1
6030,015,1
6031,015,1
6032,015,1
6033,015,1
6034,015,1
6035,015,1
6036,015,1
6037,015,1
6038,015,1
6039,015,1
6040,015,1
6041,015,1
6042,015,1
6043,015,1
6044,015,1
6045,015,1
6046,015,1
6047,015,1
6048,015,1
6049,015,1
6050,015,1
6051,015,1
6052,015,1
6053,015,1
6054,015,1
6055,015,1
6056,015,1
6057,015,1
6058,015,1
6059,015,1
6060,015,1
6061,015,1
6062,015,1
6063,015,1
6064,015,1
6065,015,1
6066,015,1
6067,015,1
6068,015,1
6069,015,1
6070,015,1
6071,015,1
6072,015,1
6073,015,1
6074,015,1
6075,015,1
6076,015,1
6077,015,1
6078,015,1
6079,015,1
6080,015,1
6081,015,1
6082,015,1
6083,015,1
6084,015,1
6085,015,1
6086,015,1
6087,015,1
6088,015,1
6089,015,1
6090,015,1
6091,015,1
6092,015,1
6093,015,1
6094,015,1
6095,015,1
6096,015,1
6097,015,1
6098,015,1
6099,015,1
6100,015,1
6101,015,1
6102,015,1
6103,015,1
6104,015,1
6105,015,1
6106,015,1
6107,015,1
6108,015,1
6109,015,1
6110,015,1
6111,015,1
6112,015,1
6113,015,1
6114,015,1
6115,015,1
6116,015,1
6117,015,1
6118,015,1
6119,015,1
6120,015,1
6121,015,1
6122,015,1
6123,015,1
6124,015,1
6125,015,1
6126,015,1
6127,015,1
6128,015,1
6129,015,1
6130,015,1
6131,015,1
6132,015,1
6133,015,1
6134,015,1
6135,015,1
6136,015,1
6137,015,1
6138,015,1
6139,015,1
6140,015,1
6141,015,1
6142,015,1
6143,015,1
6144,015,1
6145,015,1
6146,015,1
6147,015,1
6148,015,1
6149,015,1
6150,015,1
6151,015,1
6152,015,1
6153,015,1
6154,015,1
6155,015,1
6156,015,1
6157,015,1
6158,015,1
6159,015,1
6160,015,1
6161,015,1
6162,015,1
6163,015,1
6164,015,1
6165,015,1
6166,015,1
6167,015,1
6168,015,1
6169,015,1
6170,015,1
6171,015,1
6172,015,1
6173,015,1
6174,015,1
6175,015,1
6176,015,1
6177,015,1
6178,015,1
6179,015,1
6180,015,1
6181,015,1
6182,015,1
6183,015,1
6184,015,1
6185,015,1
6186,015,1
6187,015,1
6188,015,1
6189,015,1
6190,015,1
6191,015,1
6192,015,1
6193,015,1
6194,015,1
6195,015,1
6196,015,1
6197,015,1
6198,015,1
6199,015,1
6200,015,1
6201,015,1
6202,015,1
6203,015,1
6204,015,1
6205,015,1
6206,015,1
6207,015,1
6208,015,1
6209,015,1
6210,015,1
6211,015,1
6212,015,1
6213,015,1
6214,015,1
6215,015,1
6216,015,1
6217,015,1
6218,015,1
6219,015,1
6220,015,1
6221,015,1
6222,015,1
6223,015,1
6224,015,1
6225,015,1
6226,015,1
6227,015,1
6228,015,1
6229,015,1
6230,015,1
6231,015,1
6232,015,1
6233,015,1
6234,015,1
6235,015,1
6236,015,1
6237,015,1
6238,015,1
6239,015,1
6240,015,1
6241,015,1
6242,015,1
6243,015,1
6244,015,1
6245,015,1
6246,015,1
6247,015,1
6248,015,1
6249,015,1
6250,015,1
6251,015,1
6252,015,1
6253,015,1
6254,015,1
6255,015,1
6256,015,1
6257,015,1
6258,015,1
6259,015,1
6260,015,1
6261,015,1
6262,015,1
6263,015,1
6264,015,1
6265,015,1
6266,015,1
6267,015,1
6268,015,1
6269,015,1
6270,015,1
6271,015,1
6272,015,1
6273,015,1
6274,015,1
6275,015,1
6276,015,1
6277,015,1
6278,015,1
6279,015,1
6280,015,1
6281,015,1
6282,015,1
6283,015,1
6284,015,1
6285,015,1
6286,015,1
6287,015,1
6288,015,1
6289,015,1
6290,015,1
6291,015,1
6292,015,1
6293,015,1
6294,015,1
6295,015,1
6296,015,1
6297,015,1
6298,015,1
6299,015,1
6300,015,1
6301,015,1
6302,015,1
6303,015,1
6304,015,1
6305,015,1
6306,015,1
6307,015,1
6308,015,1
6309,015,1
6310,015,1
6311,015,1
6312,015,1
6313,015,1
6314,015,1
6315,015,1
6316,015,1
6317,015,1
6318,015,1
6319,015,1
6320,015,1
6321,015,1
6322,015,1
6323,015,1
6324,015,1
6325,015,1
6326,015,1
6327,015,1
6328,015,1
6329,015,1
6330,015,1
6331,015,1
6332,015,1
6333,015,1
6334,015,1
6335,015,1
6336,015,1
6337,015,1
6338,015,1
6339,015,1
6340,015,1
6341,015,1
6342,015,1
6343,015,1
6344,015,1
6345,015,1
6346,015,1
6347,015,1
6348,015,1
6349,015,1
6350,015,1
6351,015,1
6352,015,1
6353,015,1
6354,015,1
6355,015,1
6356,015,1
6357,015,1
6358,015,1
6359,015,1
6360,015,1
6361,015,1
6362,015,1
6363,015,1
6364,015,1
6365,015,1
6366,015,1
6367,015,1
6368,015,1
6369,015,1
6370,015,1
6371,015,1
6372,015,1
6373,015,1
6374,015,1
6375,015,1
6376,015,1
6377,015,1
6378,015,1
6379,015,1
6380,015,1
6381,015,1
6382,015,1
6383,015,1
6384,015,1
6385,015,1
6386,015,1
6387,015,1
6388,015,1
6389,015,1
6390,015,1
6391,015,1
6392,015,1
6393,015,1
6394,015,1
6395,015,1
6396,015,1
6397,015,1
6398,015,1
6399,016,1
6400,016,1
6401,016,1
6402,016,1
6403,016,1
6404,016,1
6405,016,1
6406,016,1
6407,016,1
6408,016,1
6409,016,1
6410,016,1
6411,016,1
6412,016,1
6413,016,1
6414,016,1
6415,016,1
6416,016,1
6417,016,1
6418,016,1
6419,016,1
6420,016,1
6421,016,1
6422,016,1
6423,016,1
6424,016,1
6425,016,1
6426,016,1
6427,016,1
6428,016,1
6429,016,1
6430,016,1
6431,016,1
6432,016,1
6433,016,1
6434,016,1
6435,016,1
6436,016,1
6437,016,1
6438,016,1
6439,016,1
6440,016,1
6441,016,1
6442,016,1
6443,016,1
6444,016,1
6445,016,1
6446,016,1
6447,016,1
6448,016,1
6449,016,1
6450,016,1
6451,016,1
6452,016,1
6453,016,1
6454,016,1
6455,016,1
6456,016,1
6457,016,1
6458,016,1
6459,016,1
6460,016,1
6461,016,1
6462,016,1
6463,016,1
6464,016,1
6465,016,1
6466,016,1
6467,016,1
6468,016,1
6469,016,1
6470,016,1
6471,016,1
6472,016,1
6473,016,1
6474,016,1
6475,016,1
6476,016,1
6477,016,1
6478,016,1
6479,016,1
6480,016,1
6481,016,1
6482,016,1
6483,016,1
6484,016,1
6485,016,1
6486,016,1
6487,016,1
6488,016,1
6489,016,1
6490,016,1
6491,016,1
6492,016,1
6493,016,1
6494,016,1
6495,016,1
6496,016,1
6497,016,1
6498,016,1
6499,016,1
6500,016,1
6501,016,1
6502,016,1
6503,016,1
6504,016,1
6505,016,1
6506,016,1
6507,016,1
6508,016,1
6509,016,1
6510,016,1
6511,016,1
6512,016,1
6513,016,1
6514,016,1
6515,016,1
6516,016,1
6517,016,1
6518,016,1
6519,016,1
6520,016,1
6521,016,1
6522,016,1
6523,016,1
6524,016,1
6525,016,1
6526,016,1
6527,016,1
6528,016,1
6529,016,1
6530,016,1
6531,016,1
6532,016,1
6533,016,1
6534,016,1
6535,016,1
6536,016,1
6537,016,1
6538,016,1
6539,016,1
6540,016,1
6541,016,1
6542,016,1
6543,016,1
6544,016,1
6545,016,1
6546,016,1
6547,016,1
6548,016,1
6549,016,1
6550,016,1
6551,016,1
6552,016,1
6553,016,1
6554,016,1
6555,016,1
6556,016,1
6557,016,1
6558,016,1
6559,016,1
6560,016,1
6561,016,1
6562,016,1
6563,016,1
6564,016,1
6565,016,1
6566,016,1
6567,016,1
6568,016,1
6569,016,1
6570,016,1
6571,016,1
6572,016,1
6573,016,1
6574,016,1
6575,016,1
6576,016,1
6577,016,1
6578,016,1
6579,016,1
6580,016,1
6581,016,1
6582,016,1
6583,016,1
6584,016,1
6585,016,1
6586,016,1
6587,016,1
6588,016,1
6589,016,1
6590,016,1
6591,016,1
6592,016,1
6593,016,1
6594,016,1
6595,016,1
6596,016,1
6597,016,1
6598,016,1
6599,016,1
6600,016,1
6601,016,1
6602,016,1
6603,016,1
6604,016,1
6605,016,1
6606,016,1
6607,016,1
6608,016,1
6609,016,1
6610,016,1
6611,016,1
6612,016,1
6613,016,1
6614,016,1
6615,016,1
6616,016,1
6617,016,1
6618,016,1
6619,016,1
6620,016,1
6621,016,1
6622,016,1
6623,016,1
6624,016,1
6625,016,1
6626,016,1
6627,016,1
6628,016,1
6629,016,1
6630,016,1
6631,016,1
6632,016,1
6633,016,1
6634,016,1
6635,016,1
6636,016,1
6637,016,1
6638,016,1
6639,016,1
6640,016,1
6641,016,1
6642,016,1
6643,016,1
6644,016,1
6645,016,1
6646,016,1
6647,016,1
6648,016,1
6649,016,1
6650,016,1
6651,016,1
6652,016,1
6653,016,1
6654,016,1
6655,016,1
6656,016,1
6657,016,1
6658,016,1
6659,016,1
6660,016,1
6661,016,1
6662,016,1
6663,016,1
6664,016,1
6665,016,1
6666,016,1
6667,016,1
6668,016,1
6669,016,1
6670,016,1
6671,016,1
6672,016,1
6673,016,1
6674,016,1
6675,016,1
6676,016,1
6677,016,1
6678,016,1
6679,016,1
6680,016,1
6681,016,1
6682,016,1
6683,016,1
6684,016,1
6685,016,1
6686,016,1
6687,016,1
6688,016,1
6689,016,1
6690,016,1
6691,016,1
6692,016,1
6693,016,1
6694,016,1
6695,016,1
6696,016,1
6697,016,1
6698,016,1
6699,016,1
6700,016,1
6701,016,1
6702,016,1
6703,016,1
6704,016,1
6705,016,1
6706,016,1
6707,016,1
6708,016,1
6709,016,1
6710,016,1
6711,016,1
6712,016,1
6713,016,1
6714,016,1
6715,016,1
6716,016,1
6717,016,1
6718,016,1
6719,016,1
6720,016,1
6721,016,1
6722,016,1
6723,016,1
6724,016,1
6725,016,1
6726,016,1
6727,016,1
6728,016,1
6729,016,1
6730,016,1
6731,016,1
6732,016,1
6733,016,1
6734,016,1
6735,016,1
6736,016,1
6737,016,1
6738,016,1
6739,016,1
6740,016,1
6741,016,1
6742,016,1
6743,016,1
6744,016,1
6745,016,1
6746,016,1
6747,016,1
6748,016,1
6749,016,1
6750,016,1
6751,016,1
6752,016,1
6753,016,1
6754,016,1
6755,016,1
6756,016,1
6757,016,1
6758,016,1
6759,016,1
6760,016,1
6761,016,1
6762,016,1
6763,016,1
6764,016,1
6765,016,1
6766,016,1
6767,016,1
6768,016,1
6769,016,1
6770,016,1
6771,016,1
6772,016,1
6773,016,1
6774,016,1
6775,016,1
6776,016,1
6777,016,1
6778,016,1
6779,016,1
6780,016,1
6781,016,1
6782,016,1
6783,016,1
6784,016,1
6785,016,1
6786,016,1
6787,016,1
6788,016,1
6789,016,1
6790,016,1
6791,016,1
6792,016,1
6793,016,1
6794,016,1
6795,016,1
6796,016,1
6797,016,1
6798,016,1
6799,016,1
6800,016,1
6801,016,1
6802,017,1
6803,017,1
6804,017,1
6805,017,1
6806,017,1
6807,017,1
6808,017,1
6809,017,1
6810,017,1
6811,017,1
6812,017,1
6813,017,1
6814,017,1
6815,017,1
6816,017,1
6817,017,1
6818,017,1
6819,017,1
6820,017,1
6821,017,1
6822,017,1
6823,017,1
6824,017,1
6825,017,1
6826,017,1
6827,017,1
6828,017,1
6829,017,1
6830,017,1
6831,017,1
6832,017,1
6833,017,1
6834,017,1
6835,017,1
6836,017,1
6837,017,1
6838,017,1
6839,017,1
6840,017,1
6841,017,1
6842,017,1
6843,017,1
6844,017,1
6845,017,1
6846,017,1
6847,017,1
6848,017,1
6849,017,1
6850,017,1
6851,017,1
6852,017,1
6853,017,1
6854,017,1
6855,017,1
6856,017,1
6857,017,1
6858,017,1
6859,017,1
6860,017,1
6861,017,1
6862,017,1
6863,017,1
6864,017,1
6865,017,1
6866,017,1
6867,017,1
6868,017,1
6869,017,1
6870,017,1
6871,017,1
6872,017,1
6873,017,1
6874,017,1
6875,017,1
6876,017,1
6877,017,1
6878,017,1
6879,017,1
6880,017,1
6881,017,1
6882,017,1
6883,017,1
6884,017,1
6885,017,1
6886,017,1
6887,017,1
6888,017,1
6889,017,1
6890,017,1
6891,017,1
6892,017,1
6893,017,1
6894,017,1
6895,017,1
6896,017,1
6897,017,1
6898,017,1
6899,017,1
6900,017,1
6901,017,1
6902,017,1
6903,017,1
6904,017,1
6905,017,1
6906,017,1
6907,017,1
6908,017,1
6909,017,1
6910,017,1
6911,017,1
6912,017,1
6913,017,1
6914,017,1
6915,017,1
6916,017,1
6917,017,1
6918,017,1
6919,017,1
6920,017,1
6921,017,1
6922,017,1
6923,017,1
6924,017,1
6925,017,1
6926,017,1
6927,017,1
6928,017,1
6929,017,1
6930,017,1
6931,017,1
6932,017,1
6933,017,1
6934,017,1
6935,017,1
6936,017,1
6937,017,1
6938,017,1
6939,017,1
6940,017,1
6941,017,1
6942,017,1
6943,017,1
6944,017,1
6945,017,1
6946,017,1
6947,017,1
6948,017,1
6949,017,1
6950,017,1
6951,017,1
6952,017,1
6953,017,1
6954,017,1
6955,017,1
6956,017,1
6957,017,1
6958,017,1
6959,017,1
6960,017,1
6961,017,1
6962,017,1
6963,017,1
6964,017,1
6965,017,1
6966,017,1
6967,017,1
6968,017,1
6969,017,1
6970,017,1
6971,017,1
6972,017,1
6973,017,1
6974,017,1
6975,017,1
6976,017,1
6977,017,1
6978,017,1
6979,017,1
6980,017,1
6981,017,1
6982,017,1
6983,017,1
6984,017,1
6985,017,1
6986,017,1
6987,017,1
6988,017,1
6989,017,1
6990,017,1
6991,017,1
6992,017,1
6993,017,1
6994,017,1
6995,017,1
6996,017,1
6997,017,1
6998,017,1
6999,017,1
7000,017,1
7001,017,1
7002,017,1
7003,017,1
7004,017,1
7005,017,1
7006,017,1
7007,017,1
7008,017,1
7009,017,1
7010,017,1
7011,017,1
7012,017,1
7013,017,1
7014,017,1
7015,017,1
7016,017,1
7017,017,1
7018,017,1
7019,017,1
7020,017,1
7021,017,1
7022,017,1
7023,017,1
7024,017,1
7025,017,1
7026,017,1
7027,017,1
7028,017,1
7029,017,1
7030,017,1
7031,017,1
7032,017,1
7033,017,1
7034,017,1
7035,017,1
7036,017,1
7037,017,1
7038,017,1
7039,017,1
7040,017,1
7041,017,1
7042,017,1
7043,017,1
7044,017,1
7045,017,1
7046,017,1
7047,017,1
7048,017,1
7049,017,1
7050,017,1
7051,017,1
7052,017,1
7053,017,1
7054,017,1
7055,017,1
7056,017,1
7057,017,1
7058,017,1
7059,017,1
7060,017,1
7061,017,1
7062,017,1
7063,017,1
7064,017,1
7065,017,1
7066,017,1
7067,017,1
7068,017,1
7069,017,1
7070,017,1
7071,017,1
7072,017,1
7073,017,1
7074,017,1
7075,017,1
7076,017,1
7077,017,1
7078,017,1
7079,017,1
7080,017,1
7081,017,1
7082,017,1
7083,017,1
7084,017,1
7085,017,1
7086,017,1
7087,017,1
7088,017,1
7089,017,1
7090,017,1
7091,017,1
7092,017,1
7093,017,1
7094,017,1
7095,017,1
7096,017,1
7097,017,1
7098,017,1
7099,017,1
7100,017,1
7101,017,1
7102,017,1
7103,017,1
7104,017,1
7105,017,1
7106,017,1
7107,017,1
7108,017,1
7109,017,1
7110,017,1
7111,017,1
7112,017,1
7113,017,1
7114,017,1
7115,017,1
7116,017,1
7117,017,1
